0, 1, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00001.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00002.png', 4.581352861581306
600, 601, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00601.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00602.png', 4.0210783874532945
601, 602, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00602.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00603.png', 4.89384219237895
602, 603, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00603.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00604.png', 4.269259947514521
603, 604, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00604.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00605.png', 4.5475528655077575
604, 605, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00605.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00606.png', 4.72324860001746
605, 606, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00606.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00607.png', 3.441532935907752
606, 607, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00607.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00608.png', 5.055127403568428
607, 608, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00608.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00609.png', 5.035256303847809
608, 609, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00609.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00610.png', 4.57025309239439
609, 610, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00610.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00611.png', 5.0110687305266435
610, 611, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00611.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00612.png', 4.555224521279045
611, 612, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00612.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00613.png', 4.6841470806137195
612, 613, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00613.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00614.png', 4.539124941351348
613, 614, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00614.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00615.png', 4.600177216665428
614, 615, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00615.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00616.png', 4.854692876141634
615, 616, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00616.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00617.png', 4.62677592897669
616, 617, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00617.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00618.png', 4.641369564304064
617, 618, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00618.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00619.png', 4.175477117311475
618, 619, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00619.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00620.png', 4.4821691488998425
619, 620, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00620.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00621.png', 4.629083722580617
620, 621, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00621.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00622.png', 4.944494430326417
621, 622, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00622.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00623.png', 5.049132714694159
622, 623, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00623.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00624.png', 4.8429385332464765
623, 624, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00624.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00625.png', 4.575526000232292
624, 625, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00625.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00626.png', 4.701718881879643
625, 626, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00626.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00627.png', 3.7778308431174437
626, 627, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00627.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00628.png', 4.143900846685825
627, 628, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00628.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00629.png', 4.593544941224312
628, 629, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00629.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00630.png', 3.7090034540720236
629, 630, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00630.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00631.png', 3.6097988763690614
630, 631, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00631.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00632.png', 3.8203123239474035
631, 632, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00632.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00633.png', 3.7597834882197865
632, 633, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00633.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00634.png', 3.3447098427010946
633, 634, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00634.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00635.png', 4.722515271194648
634, 635, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00635.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00636.png', 4.963771049227579
635, 636, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00636.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00637.png', 3.7300230122112525
636, 637, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00637.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00638.png', 4.839208309102274
637, 638, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00638.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00639.png', 4.934109393582441
638, 639, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00639.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00640.png', 4.969784538707029
639, 640, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00640.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00641.png', 5.354461870838702
640, 641, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00641.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00642.png', 5.667025991449889
641, 642, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00642.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00643.png', 5.166842103031201
642, 643, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00643.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00644.png', 4.921465391322223
643, 644, './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00644.png', './GTEA61/flow_x_processed/S1/shake_tea,cup/1/flow_x_00645.png', 4.80185991247419
