0, 1, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0001.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0002.png', 0.328030814707734
598, 599, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0599.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0600.png', 0.0731364481292747
599, 600, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0600.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0601.png', 0.04551956369025569
600, 601, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0601.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0602.png', 0.04327906231283736
601, 602, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0602.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0603.png', 0.09286103166496261
602, 603, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0603.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0604.png', 0.1567112312272712
603, 604, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0604.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0605.png', 0.12353538340928029
604, 605, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0605.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0606.png', 0.11441786256439507
605, 606, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0606.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0607.png', 0.13768345816712785
606, 607, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0607.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0608.png', 0.15615213343632445
607, 608, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0608.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0609.png', 0.16561087072711314
608, 609, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0609.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0610.png', 0.17667009040112933
609, 610, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0610.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0611.png', 0.1725022837114929
610, 611, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0611.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0612.png', 0.14891457932958013
611, 612, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0612.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0613.png', 0.16433030935520598
612, 613, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0613.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0614.png', 0.18774373074159378
613, 614, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0614.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0615.png', 0.14639616371921532
614, 615, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0615.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0616.png', 0.17604498162562104
615, 616, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0616.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0617.png', 0.16757064656105936
616, 617, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0617.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0618.png', 0.12449077416982632
617, 618, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0618.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0619.png', 0.12878682361225333
618, 619, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0619.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0620.png', 0.14839307526862675
619, 620, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0620.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0621.png', 0.07960698495001409
620, 621, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0621.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0622.png', 0.09417320274709648
621, 622, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0622.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0623.png', 0.05990472626530808
622, 623, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0623.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0624.png', 0.07851934943275045
623, 624, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0624.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0625.png', 0.0756957062847843
624, 625, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0625.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0626.png', 0.07243444072831713
625, 626, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0626.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0627.png', 0.07540603167175139
626, 627, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0627.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0628.png', 0.0716132010539629
627, 628, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0628.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0629.png', 0.07534806177621867
628, 629, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0629.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0630.png', 0.08950218630860111
629, 630, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0630.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0631.png', 0.08532386446716866
630, 631, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0631.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0632.png', 0.06960855975840803
631, 632, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0632.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0633.png', 0.06186291023571242
632, 633, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0633.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0634.png', 0.08465016875373704
633, 634, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0634.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0635.png', 0.07447710530529827
634, 635, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0635.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0636.png', 0.07126049798384461
635, 636, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0636.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0637.png', 0.07552193645758982
636, 637, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0637.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0638.png', 0.08194062220034118
637, 638, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0638.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0639.png', 0.044797463147065036
638, 639, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0639.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0640.png', 0.06966772933797716
639, 640, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0640.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0641.png', 0.06507307495461
640, 641, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0641.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0642.png', 0.09016568337546853
641, 642, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0642.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0643.png', 0.09329899851795344
642, 643, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0643.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0644.png', 0.07090734516199089
643, 644, './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0644.png', './GTEA61/processed_frames2/S1/shake_tea,cup/1/mmaps/map0645.png', 0.08666692535544865
